dt,usr,title,body
2011-6-7 12:41:29,takaaki,洛桑市中心日本餐厅招聘服务员2名,"本帖最后由 takaaki 于 2011-6-7 15:33 编辑 
洛桑市中心日本餐厅招聘服务员2名（一名partime，和一名全工）
要求，会基本法语，熟手优先
请联系电话 076 583 0617takaaki@live.cn"
2009-10-12 20:25:19,187,工作机会   找导游,"由于季节性的需要， 本人需要导游X名。 要求如下：
-没有口吃能说流利的普通话
-需熟悉瑞士基本情况
-了解城市道路熟悉景点
-有合法驾照能开车最好
-有工作经验的优先
大家有问题， 欢迎大家在这个帖子里提问。 有问必答。 如果有不便公开回答的。就会议短信或面议的方式回答。"
2011-2-8 18:57:09,weena,"急找有证,有经验的人做楼面","再发一次，望版主体谅急切的心情
看到的人，也帮忙顶哈吧
在法语区，morges附近。是新开的店子。可包吃住！要证，给交税!有经验的人.男，女都可.老外也行
我也是帮人找，所以若有想法就直接打电话询问更好
联系方式：0762015876."

2011-6-2 16:27:27,MatthewYc,餐厅招聘 实习生,"本帖最后由 MatthewYc 于 2011-6-2 19:09 编辑 
有意者 电联 076 794 55 08"
2011-6-3 08:34:21,freesky,餐厅找学生,包吃住，要求会德语，有经验优先，电话0788890042
2011-4-14 13:42:38,惜花踏月,招聘楼面,"本帖最后由 惜花踏月 于 2011-4-16 01:52 编辑 
代人发帖
    法区 中餐馆招收一位女服务员，要求略有工作经验即可，如有意者，请拨打电话：0767890734，电话详谈。
   已招到人了，谢谢各位的关注！"
2011-3-27 02:21:22,may小白,招聘~~,招聘厨房帮厨一名，周末或全职。工资面议~有意者请联系0763287122或0244814141.谢谢
2011-5-24 07:16:17,yytsui,中餐馆招厨师,"Lausanne 中餐馆招厨师和樓面,有証,請电0213127989(2pm-6pm)"
2011-4-9 17:36:51,centurion,寻创业伙伴（中文专业期刊和网站）,"也在瑞士的一个朋友想创建一个中文专业期刊和网站，特寻找创业合作伙伴：
1。你是不是衣食无忧？
2。瑞士的生活对你来说是不是太安逸了？
3。你心中是不是还有未熄灭的创业梦想，期望不远的将来可以突破自己？
4。你是不是有足够的业余时间？
5。你能不能为一个呱呱坠地新生期刊贡献自己的力量（文字编辑，视觉设计，网站维护，。。。）
如果你对上面的答案都是""yes""，请联系我（站内短信或邮件）。"
2011-5-19 10:29:54,dessert,已找到人了，谢谢,"本帖最后由 dessert 于 2011-5-25 18:48 编辑 
拜拜"

2011-5-21 08:55:21,freesky,餐馆找学生,"本帖最后由 freesky 于 2011-5-28 01:35 编辑 
LUZERN　要求会德语　有工作经验，待遇面议　联系电话0788890042"
2011-5-20 12:04:18,新新林,洛桑咖啡店,洛桑咖啡店要服务生【需要有证的】0795024787，祝你们好运！
2011-5-18 15:13:46,ruchieh,急寻伯尔尼陪同翻译,關於結婚面試的場合嗎?
2011-5-18 12:30:51,西蒙simon,苏黎世Glattbrug/opfikon华人美容美发中医店招按摩工,招聘一名女性会放松按摩的，有无经验均可。没有色情服务。。有意者联系：0763838168
2011-5-18 04:59:53,jsoswiss,Urgent 公务翻译一名,"19,20,21May (May be also 23,24May) 伯尔尼寻公务翻译一名.
时间：09:00-17:00 (8-10Hours a day.)
地点：Langertral
内容：公务翻译一名
要求：德语过硬，英语有基础. 德语><Chinese
酬劳：Very good!
有意者尽快联系：Mob tel:079 4008988
e.mail: ftegmbh@hotmail.com"
2011-5-15 10:24:45,ccr,卢塞恩中餐招聘跑堂一名,"餐厅希望通过这次招聘能找到一位可以长期合作的同事！
1：有一定的德语基础
2：不限男女
3：有无餐馆的工作经验无所谓
4：具体的工资待遇根据个人的能力而定（必须面议）
     对我们招聘项目有兴趣的朋友可以通过一下方式联系我们：
    TEL:0041-9703514
    QQ:1120670303
    Email:changcheng-willisau@hotmail.com
    也可以通过我们的网页进行了解：www.changcheng-willisau.ch"
2011-5-10 19:07:51,我爱熊猫,找清洁工,一个瑞士朋友想找清洁小时工。 KLOTEN 附近。 一个月大概 1 到2 次。 也就挣点零花钱。 谁愿意的冒个泡。。(s2115a)
2011-5-13 17:45:48,poyry,瑞士百达翡丽在哪里买稍微便宜点啊,"如题，
先在这里谢谢大家的信息了"
2011-5-10 10:21:39,MICHELXU,寻苏黎世5月20号下午英语口语流利临时翻译,"因为与外方中学有一场交流会议 招聘临时英语口语翻译一名
要求：英语口语流利
会议时间：5月20号下午14点开始 估计在两小时之内结束
主题：中学方面
报酬：联系上谈
支付方式：翻译结束现场支付
联系方式：QQ：1043015115
              MSN/mail:omylxs@hotmail.com"
2011-5-4 13:57:55,米格,苏黎士餐馆招聘楼面(长工和学生实习),请问招不招parttime的呢
2011-5-9 14:47:47,Victoria.s,"找楼面*对不起大家了,之前电话号码弄错了","本帖最后由 Victoria.s 于 2011-5-10 00:26 编辑 
找楼面一名，可以打电话联系0767574397"

2011-5-7 18:38:48,konica12031203,招聘法语区中法/法中医疗以及会议公务口译翻译,"招聘 法语区 中法/法中 医疗公务以及会议公务口译翻译。 
地点: 法语区 
时间: 每周工作1到两次,半天的 或者 全天的，一般是早上，工作时间不定。 
薪酬: 很丰厚，面议。 要求相貌端正，精通工作语言，善于交流，态度认真和谨慎。 
请感兴趣的朋友， 把带有照片的中文和法语CV各一份，联系方式等发邮件给我。 
邮件地址 lingjia_gu@hotmail.com 谢谢。"
2011-4-7 10:12:03,heliang,请摄影爱好者一名,请问下，洛桑（或者附近）有摄影爱好者嘛，可以联系我，lh_121@hotmail.com，何四。帮忙摄影时间未定，给工资。有意者请邮件我。
2011-4-28 18:30:29,西蒙simon,有偿请人搬家！,如题，地点从AIGLE到苏黎世的OPFIKON，需要有车，时间：越快越好，有兴趣的朋友打电话0789088898，或者跟帖报价格。。谢谢！
2011-4-26 09:43:39,yingying,招聘专业翻译. 急需答复,"我公司位于中国大陆现因需拓展欧洲业务所以急需1位女性翻译陪同到瑞士,德意法等申根国家出差1~2周.  招聘条件: 精通英文( 因涉及合同签署事务,所以最好水平可以达到专业级), 略懂法文,德文,意大利语. 除此以外, 需处事小心谨慎并且沟通技术良好.
工作细节与条件商讨请与我联系    EMAIL ADD: pierrelui@hotmail.com
look foward your kindly answer.
(s2143a)"

2011-4-22 22:35:52,LuzernAnt,卢塞恩中餐馆招厨师,"招 炒锅  有经验厨师。
电话：0787393598"
2011-3-7 13:57:44,l_etoile,日内瓦绘画工作室招助手,"日内瓦绘画工作室诚聘女绘画助手一名,从事拷贝,复印和简单图画处理,此工作并不需很强的绘画基础,但要求对工作能耐心和仔细,有诚意者请电话联系  邱老师:0763801622  (招聘广告截至3月底有效)
本人是代人发帖,询问者请直接联系邱老师."
2010-7-9 15:25:55,tintin,招聘职位-带小孩,招聘 诚聘一位保姆，帮忙照看一个两岁半的小男孩，孩子很聪明，精力充沛。 孩子每天上午8：30 – 12：30上幼儿园，希望保姆的工作时间为12：30 – 18：30。希望应聘者年龄在30-50岁，普通话流利，最好自己有小孩子，有相关的工作经验，最好是幼儿教育的经验。有耐心和爱心，注重与孩子的交流和沟通，喜欢讲故事做游戏等等，愿意带孩子积极参加户外活动，鼓励其与其他小孩子的互动。 工作时间从九月初开始，工资面议。 请有意者联系彭女士：+ 41 789 44 2092。 谢谢。
2011-4-9 14:26:00,tango,诚聘保姆一名,"本帖最后由 tango 于 2011-4-30 15:12 编辑 
招保姆一名，有爱心懂得照顾孩子爱干净的，条件条件面谈。联系方式0765877188"
2011-4-7 02:34:14,liang5188,找楼面,找刚出来女的，可以不会做，不会说
2011-4-12 16:37:11,yyt,日内瓦纺织展急找翻译，4月13、14、15号,日内瓦纺织展找翻译一名，4月13、14号全天，4月15日半天，中英或中法都可以，150瑞郎/天，感兴趣者请尽快打电话 0767662347 郭先生。
2011-4-9 17:17:56,poyry,苏黎世找实习女学生,"苏黎世一家中餐馆找实习女学生。
电话：079 438 95 17
麻烦大家直接打电话过去，不要在网上问"
2011-4-3 22:06:26,freesky,找中餐厨师,找中餐厨师一名，联系电话0788890042

2011-4-10 10:52:16,小石头,找厨师工作,本人在中国有十几年的厨师工作经验，有需要厨师的加我QQ510317608  谢谢(s2143a)

2011-2-1 00:31:05,lam,找大厨！二厨~！,"本帖最后由 lam 于 2011-2-4 18:28 编辑 
急需大厨二厨各一名.有居留者优先.电话.0213201818.0765850629地址洛桑.待遇面议.急急急(s2117a)"
2011-4-8 23:54:14,xiexusong,招厨房,"餐馆位于lausanne郊区，招洗碗长工一名，没有经验的勿扰，包吃不包住。住sallaz附近优先
电话 0799566408 下午2点到凌晨2点之间有人接电话"
2011-4-8 05:21:46,小明,找人做家务或看孩子,我家里有一个一岁的孩子，想找人帮忙做家务或者看孩子。每周能来3次，时间可以商定。家在luzern和zug之间，离苏黎世也不是很远。最好会开车。有意者请打电话：0417871171 李女士。谢谢！
2011-3-30 13:23:43,tango,招聘,"苏黎世10区招一位熟手楼面，限女生，工作时间周一到周五中午，有意者请电话
0765877188"
2011-4-6 18:46:24,我爱熊猫,工厂工作,"本帖最后由 我爱熊猫 于 2011-4-6 19:48 编辑 
 Nr: 182763Produktionsmitarbeiterinnen
Betriebsarbeiterin
Stellenbeschrieb:-Rüsten, waschen und schneiden von Salat und Gemüse 
-Antritt nach Vereinbarung 
-Arbeit bei K&auml;lte (bis 4 Grad Celsius) 
-FIxlohn von CHF 18.- 
-Schichtarbeit, eigenes Auto ist Pflicht 
-nur FrauenFrei ab:ab sofortVertragsdauer:unbefristetAlter:18-50Arbeitsort:D&auml;llikon Erfahrung:keine Erfahrung
Sprachen:Deutsch: mündlich:sehr gut ; schriftlich:sehr gut
Besch&auml;ftigungsgrad:100%Bewerbungsart:schriftlich
elektronisch
Privates Fahrzeug:erforderlichFahrzeugkategorie:BAdresse:Trabeco AG
Herr Odilo von Ins
Langstrasse 187
8005 Zürich
Webseite:http://www.trabeco.chFax Unternehmen:044 273 10 09Telefon Kontaktperson:044 279 15 15E-Mail Kontaktperson:odilo.vonins@trabeco.chDatum:05.04.2011Gültig bis:05.05.2011 Nr: 182763Produktionsmitarbeiterinnen
Betriebsarbeiterin
Stellenbeschrieb:-Rüsten, waschen und schneiden von Salat und Gemüse 
-Antritt nach Vereinbarung 
-Arbeit bei K&auml;lte (bis 4 Grad Celsius) 
-FIxlohn von CHF 18.- 
-Schichtarbeit, eigenes Auto ist Pflicht 
-nur FrauenFrei ab:ab sofortVertragsdauer:unbefristetAlter:18-50Arbeitsort:D&auml;llikon Erfahrung:keine Erfahrung
Sprachen:Deutsch: mündlich:sehr gut ; schriftlich:sehr gut
Besch&auml;ftigungsgrad:100%Bewerbungsart:schriftlich
elektronisch
Privates Fahrzeug:erforderlichFahrzeugkategorie:BAdresse:Trabeco AG
Herr Odilo von Ins
Langstrasse 187
8005 Zürich
Webseite:http://www.trabeco.chFax Unternehmen:044 273 10 09Telefon Kontaktperson:044 279 15 15E-Mail Kontaktperson:odilo.vonins@trabeco.chDatum:05.04.2011Gültig bis:05.05.2011 Nr: 182763Produktionsmitarbeiterinnen
Betriebsarbeiterin
Stellenbeschrieb:-Rüsten, waschen und schneiden von Salat und Gemüse 
-Antritt nach Vereinbarung 
-Arbeit bei K&auml;lte (bis 4 Grad Celsius) 
-FIxlohn von CHF 18.- 
-Schichtarbeit, eigenes Auto ist Pflicht 
-nur FrauenFrei ab:ab sofortVertragsdauer:unbefristetAlter:18-50Arbeitsort:D&auml;llikon Erfahrung:keine Erfahrung
Sprachen:Deutsch: mündlich:sehr gut ; schriftlich:sehr gut
Besch&auml;ftigungsgrad:100%Bewerbungsart:schriftlich
elektronisch
Privates Fahrzeug:erforderlichFahrzeugkategorie:BAdresse:Trabeco AG
Herr Odilo von Ins
Langstrasse 187
8005 Zürich
Webseite:http://www.trabeco.chFax Unternehmen:044 273 10 09Telefon Kontaktperson:044 279 15 15E-Mail Kontaktperson:odilo.vonins@trabeco.chDatum:05.04.2011Gültig bis:05.05.2011"
2011-1-21 23:04:17,weena,急找有经验的人做楼面,"本帖最后由 weena 于 2011-2-8 18:46 编辑 
我也是帮人找，所以若有想法就直接打电话询问更好
在法语区，morges附近。是新开的店子。
可包吃住！要证，给交税!有经验的人.
男，女都可.老外也行
我也是帮人找，所以若有想法就直接打电话询问更好
联系方式：0762015876."
2011-3-30 23:12:17,xiexusong,招洗碗长工,"中餐馆位于lausanne郊区，招洗碗长工一名，包吃不包住。住sallaz附近优先
电话 0799566408 下午2点到凌晨2点之间有人接电话"
2011-3-29 14:02:30,yytsui,找 part time 樓面,"請問有沒有人想找part time 工作,主要是中午和週末, 要有証,學生也可以,
餐管在Lausanne,請电0213127989,謝謝"
2010-8-9 12:35:32,bigstar,洛桑，寻baby sitter,"我的一位朋友想给她的女儿找一名会中文的baby sitter。她本人会普通话和粤语，孩子四岁半，母语是法语，但是听得懂普通话。由于朋友的工作原因，需要
一位baby sitter。
地点：St-Sulpice （距离EPFL和洛桑大学走路5分钟）
工作时间：周一、二、四、五的下午3点到6点 （8月23日开始）
工资面谈
如果有朋友感兴趣的话，请打电话给叶女士详谈，0798256369 (最好下午5点以后)"
2011-2-3 17:05:48,josette,诚聘保姆一名,"Nyon招保姆一名，有意者请联络,
Employ a nanny, anyone interested, please contact,
Camille， 076 318 9156"
2011-3-9 00:37:55,visclou,LAUSANNE中餐厅求酒店管理学生,LAUSANNE附近一中餐厅现求酒店管理女学生一名．我的邮箱是visclou@yahoo.com　　
2011-3-10 01:00:18,BLEUCIEUL1977,找兼职保姆（日内瓦）,本人想找一位兼职保姆。主要的工作就是带一个3岁的孩子，具体的工作时间是星期一到星期五10点到15点。有意者敬请联系。0767677277.
2011-3-8 23:07:31,jameswu,70瑞郎 找人有偿带文件回国,"用于办理签证的文件原件，信封一个。需要在4月中旬带回国，有从瑞士或法兰克福出发的朋友感兴趣可以和我联系。支付70瑞郎。
邮件4567890b@gmail.com"
2011-3-25 17:43:13,ione2008,4月2日星期六 BADEN 找人帮忙 CHF120一天,"上午10h30左右开始，下午18h00左右结束，中午包中饭。
工作内容是搬运泥土（是的，民工的活;-）。
报酬干完活后当场付。
联系电话：076 372 0666"
